Log file open, 11/11/22 09:22:30
[2022.11.12-07.42.55:377][553]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.42.55:714][554]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.42.56:046][555]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.42.56:378][556]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.42.56:717][557]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.42.57:049][558]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.42.57:379][559]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.42.57:713][560]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.42.58:047][561]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.42.58:394][562]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.42.58:728][563]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.42.59:046][564]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.42.59:379][565]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.42.59:710][566]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.00:044][567]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.00:383][568]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.00:710][569]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.01:048][570]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.01:380][571]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.01:714][572]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.02:047][573]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.02:381][574]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.02:714][575]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.03:046][576]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.03:384][577]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.03:720][578]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.04:046][579]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.04:382][580]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.04:713][581]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.05:051][582]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.05:381][583]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.05:718][584]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.06:049][585]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.06:379][586]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.06:717][587]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.07:050][588]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.07:384][589]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.07:716][590]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.08:050][591]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.08:383][592]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.08:717][593]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.09:054][594]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.09:384][595]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.09:714][596]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.10:047][597]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.10:386][598]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.10:721][599]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.11:048][600]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.11:383][601]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.11:721][602]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.12:048][603]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.12:382][604]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.12:723][605]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.13:054][606]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.13:383][607]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.13:716][608]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.14:056][609]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.14:388][610]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.14:722][611]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.15:055][612]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.15:383][613]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.15:723][614]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.16:048][615]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.16:384][616]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.16:716][617]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.17:050][618]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.17:390][619]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.17:716][620]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.18:052][621]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.18:387][622]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.18:721][623]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.19:055][624]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.19:389][625]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.19:724][626]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.20:053][627]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.20:387][628]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.20:717][629]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.21:051][630]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.21:386][631]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.21:725][632]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.22:058][633]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.22:386][634]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.22:719][635]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.23:057][636]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.23:387][637]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.23:719][638]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.24:051][639]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.24:392][640]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.24:718][641]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.25:052][642]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.25:391][643]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.25:718][644]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.26:058][645]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.26:386][646]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.26:725][647]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.27:052][648]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.27:385][649]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.27:724][650]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.28:051][651]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.28:393][652]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.28:725][653]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.29:058][654]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.29:394][655]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.29:721][656]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.30:059][657]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.30:387][658]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.30:721][659]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.31:057][660]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.31:386][661]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.31:719][662]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.32:057][663]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.32:392][664]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.32:721][665]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.33:053][666]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.33:389][667]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.33:719][668]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
[2022.11.12-07.43.34:052][669]LogVSAccessor: Warning: Visual Studio is open but could not be queried - it may be blocked by a modal operation
